items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00000712	8	8	1	0	0.714609610601158	0.983474794786274	0.827756898194849
GC_00000713	8	8	1	0	0.706625532540032	0.934485622637186	0.804736959667669
GC_00000714	8	8	1	0	0.723205393396154	0.965852373558119	0.82709977059135
GC_00000715	8	8	1	0	0.728477140241846	0.977049218897044	0.834649100606115
GC_00000716	8	8	1	0	0.652366652366652	0.909340659340659	0.759711525133885
GC_00000717	7	7	1	0	0.650998003992016	0.865427366409042	0.74305204743884
GC_00000718	4	7	4	0	0.696474857439088	0.640861740692791	0.667511963870089
GC_00000719	7	7	1	0	0.718302415305745	0.977013825047503	0.827917970245476
GC_00000720	7	7	1	0	0.738480881591598	0.904552616025488	0.813123791203637
GC_00000721	7	7	1	0	0.755405574303212	0.943462953128382	0.83902569555424
GC_00000722	7	7	1	0	0.760441292356186	0.936193286655177	0.839214338321558
GC_00000723	7	7	1	0	0.640400758191172	0.810608640807317	0.715521744418228
GC_00000724	6	7	2	0	0.682616013464775	0.759039936105702	0.7188023125759
GC_00000725	7	7	1	0	0.689772288691625	0.976474787190646	0.808457831445579
GC_00000726	7	7	1	0	0.755967754558973	0.840584615176757	0.796033849058362
GC_00000727	7	7	1	0	0.656031904287139	0.981570956204873	0.786444478240054
GC_00000728	7	7	1	0	0.667430142006413	0.946880336788595	0.782967695430717
GC_00000729	7	7	1	0	0.7852593266606	0.748794508794509	0.766593529109999
GC_00000730	7	7	1	0	0.662353666050524	0.980001442697441	0.790459438215276
GC_00000731	7	7	1	0	0.700052029136316	0.984218319702189	0.818163226937765
GC_00000732	7	7	1	0	0.734996014121398	0.965222853847423	0.834521912069202
GC_00000733	7	7	1	0	0.621661922190592	0.683289787891558	0.65102063114217
GC_00000734	7	7	1	0	0.776936936936937	0.881838991520778	0.826070927591443
GC_00000735	7	7	1	0	0.672511464796331	0.922285329926038	0.777838857265453
GC_00000736	7	7	1	0	0.734507203292934	0.940426205132086	0.824808697898604
GC_00000737	7	7	1	0	0.74493879472693	0.974149980192986	0.84426368517476
GC_00000738	7	7	1	0	0.596842482956584	0.94720261458459	0.732272342630277
GC_00000739	7	7	1	0	0.70301498465427	0.995327942497756	0.824015511866515
GC_00000740	7	7	1	0	0.747054436987323	0.867539170506913	0.802801378104434
GC_00000741	7	7	1	0	0.692576419213974	0.950052963551449	0.801135407005015
GC_00000742	6	6	1	0	0.938817480719794	0.757531175563963	0.838487426715302
GC_00000743	6	6	1	0	0.677269200930954	0.880943102770514	0.765795045850605
GC_00000744	6	6	1	0	0.702130528586839	0.789620113386929	0.743309735548837
GC_00000745	6	6	1	0	0.653768641676743	0.712240679637426	0.681753212672825
GC_00000746	6	6	1	0	0.797979797979798	0.674728050944775	0.731196420494925
GC_00000747	6	6	1	0	0.691645675902603	0.963109339407749	0.805110610162252
GC_00000748	6	6	1	0	0.760374832663989	0.686684537135228	0.721653376377495
GC_00000749	6	6	1	0	0.655401829590988	0.844951592795949	0.738203161430141
GC_00000750	6	6	1	0	0.769111730114516	0.712009082252984	0.739459647769726
GC_00000751	6	6	1	0	0.634188034188034	0.649522885330743	0.641763866840768
GC_00000752	6	6	1	0	0.782707622298066	0.985009868926472	0.87228274458437
GC_00000753	6	6	1	0	0.704304429195259	0.933699466056446	0.802939078944927
GC_00000754	6	6	1	0	0.693396226415094	0.666363636363635	0.679611221838181
GC_00000755	6	6	1	0	0.885802469135803	0.945810564663024	0.914823511356661
GC_00000756	6	6	1	0	0.653541226215645	0.862531353806522	0.743631678382987
GC_00000757	6	6	1	0	0.716954301596536	0.733971875188604	0.725363290823405
GC_00000758	6	6	1	0	0.694691514894819	0.722817445011387	0.708475445404717
GC_00000759	6	6	1	0	0.680617101591991	0.995588235294117	0.808509988810528
GC_00000760	6	6	1	0	0.779301007023779	0.994696969696967	0.873922473802653
GC_00000761	6	6	1	0	0.713326534081251	0.986736812069763	0.828046262861529
GC_00000762	6	6	1	0	0.705561241896963	0.98694559811311	0.822862921942794
GC_00000763	5	5	1	0	0.742910274291027	0.953390695210248	0.835092068706886
GC_00000764	5	5	1	0	0.741561181434599	0.989173612583663	0.8476547132775
GC_00000765	5	5	1	0	0.65205703599813	0.934970534661954	0.768296817078849
GC_00000766	5	5	1	0	0.723027375201288	0.938952337444801	0.816963334529457
GC_00000767	5	5	1	0	0.727064220183486	0.982177652765888	0.83558241872188
GC_00000768	5	5	1	0	0.70094802776367	0.939291964996027	0.802803069385573
GC_00000769	5	5	1	0	0.791768874352685	0.698184857423795	0.742037859113142
GC_00000770	5	5	1	0	0.75424192665572	0.989864009749582	0.856137144260237
GC_00000771	5	5	1	0	0.717160424818334	0.853566433566435	0.779440502770371
GC_00000772	4	5	2	0	0.660766961651917	0.654756786880025	0.657748145057043
GC_00000773	5	5	1	0	0.740123456790123	0.731855450956574	0.735966233458945
GC_00000774	5	5	1	0	0.759869189441719	0.952604026845637	0.845390681563393
GC_00000775	5	5	1	0	0.688180610889774	0.684071325499896	0.686119815452045
GC_00000776	5	5	1	0	0.640773516879712	0.913087194337194	0.753068905738746
GC_00000777	5	5	1	0	0.712517580872011	0.869633978631123	0.783274516245386
GC_00000778	4	5	2	0	0.760520315091211	0.735816007841483	0.747964229105909
GC_00000779	5	5	1	0	0.724888035828535	0.833624031007751	0.775462826775985
GC_00000780	5	5	1	0	0.688423988842399	0.925581395348836	0.789579071328378
GC_00000781	5	5	1	0	0.776910120961568	0.798159530874667	0.787391487043824
GC_00000782	5	5	1	0	0.812941176470588	1.0	0.896820246593121
GC_00000783	5	5	1	0	0.77299880525687	0.906643530710458	0.834504288235191
GC_00000784	5	5	1	0	0.753086419753086	0.990825688073394	0.855751120348119
GC_00000785	5	5	1	0	0.6779324055666	0.658762044749307	0.668209758164738
GC_00000786	4	4	1	0	0.805330743498435	0.949794318385169	0.871617164163591
GC_00000787	4	4	1	0	0.614707835325365	0.973253836418292	0.753502769811654
GC_00000788	4	4	1	0	0.66957153231663	0.978035143769969	0.794928182045257
GC_00000789	4	4	1	0	0.632958801498127	0.702692939244664	0.666005466961242
GC_00000790	4	4	1	0	0.62764344425824	0.829064918529959	0.714428741225643
GC_00000791	4	4	1	0	0.60293549633063	0.79347630506417	0.685206225473885
GC_00000792	4	4	1	0	0.684382909036772	0.997771836007131	0.811884868135243
GC_00000793	3	4	2	0	0.839913945836497	0.611215158540941	0.707543021522467
GC_00000794	4	4	1	0	0.681818181818182	0.913774104683195	0.780936087393269
GC_00000795	4	4	1	0	0.727011494252874	0.819786096256685	0.770616554440023
GC_00000796	4	4	1	0	0.701388888888889	1.0	0.824489795918367
GC_00000797	4	4	1	0	0.726399800473875	0.992226625251699	0.838754963637209
GC_00000798	4	4	1	0	0.711920529801324	0.817067919357996	0.760878770997699
GC_00000799	4	4	1	0	0.680685358255452	0.670947054436988	0.675781124854991
GC_00000800	3	4	2	0	0.608501118568233	0.636717581397834	0.622289659644848
GC_00000801	4	4	1	0	0.646216768916155	0.70203488372093	0.672970381066811
GC_00000802	4	4	1	0	0.829719963866305	0.995959645831277	0.9052712173176
GC_00000803	4	4	1	0	0.743055555555556	0.695877961700746	0.718693364536194
GC_00000804	4	4	1	0	0.688112745098039	0.896253903860393	0.77851138118269
GC_00000805	4	4	1	0	0.777222008464794	0.991254312486444	0.871286381980735
GC_00000806	4	4	1	0	0.845528455284553	1.0	0.916299559471366
GC_00000807	4	4	1	0	0.650305645451277	0.993605376661432	0.786109682461112
GC_00000808	4	4	1	0	0.68878812860676	0.972267917825151	0.806338354520572
GC_00000809	4	4	1	0	0.870472682627379	1.0	0.930751558910404
GC_00000810	4	4	1	0	0.784552845528455	0.953660160977234	0.860880444642289
GC_00000811	4	4	1	0	0.813928182807399	0.963989066687896	0.882625858451188
GC_00000812	4	4	1	0	0.797668038408779	1.0	0.887447539107211
GC_00000813	4	4	1	0	0.634920634920635	0.838999447208404	0.722831676124737
GC_00000814	4	4	1	0	0.748525841137704	0.883768109468293	0.810544286174483
GC_00000815	4	4	1	0	0.641119221411192	0.9887225644463	0.777853465544802
GC_00000816	4	4	1	0	0.639508567733592	0.941336896254929	0.761608928882812
GC_00000817	3	4	2	0	0.616666666666667	0.627609759873067	0.622090092415702
GC_00000818	4	4	1	0	0.747169811320755	0.973659244377478	0.845509658851091
GC_00000819	4	4	1	0	0.679298245614035	0.747032337290218	0.711557001189621
GC_00000820	4	4	1	0	0.78204346942921	0.818999748680572	0.800095085098306
GC_00000821	4	4	1	0	0.90395861448493	1.0	0.949556999409333
GC_00000822	4	4	1	0	0.573157315731573	0.678998778998779	0.621604797027743
GC_00000823	4	4	1	0	0.790839694656489	0.992424242424242	0.880238161641188
GC_00000824	4	4	1	0	0.711206896551724	0.982111684022512	0.824989001920677
GC_00000825	4	4	1	0	0.809794372294372	0.99356923237271	0.892317856230435
GC_00000826	4	4	1	0	0.770922163698687	0.999248120300755	0.870359795254983
GC_00000827	3	3	1	0	0.747474747474748	0.667245190339747	0.705085037429282
GC_00000828	3	3	1	0	0.775398132894014	0.9105697625877	0.837565288962415
GC_00000829	3	3	1	0	0.84452736318408	0.611735977504811	0.70952520414691
GC_00000830	3	3	1	0	0.671583087512291	0.909677419354839	0.772705025234492
GC_00000831	3	3	1	0	0.784126984126984	0.635457622057436	0.702007427459621
GC_00000832	3	3	1	0	0.875765529308836	1.0	0.933768656716418
GC_00000833	3	3	1	0	0.616534740545295	0.994750656167978	0.761253517171821
GC_00000834	3	3	1	0	0.711279461279461	1.0	0.831283817019184
GC_00000835	3	3	1	0	0.823582520765619	0.998917748917749	0.902815995559911
GC_00000836	3	3	1	0	0.762021189894051	0.832452490064906	0.795681289672783
GC_00000837	3	3	1	0	0.841351074718526	0.986911669890393	0.908336831303921
GC_00000838	3	3	1	0	0.865378094269244	0.989990539839484	0.923499633400257
GC_00000839	3	3	1	0	0.701754385964912	0.928243105209397	0.799263402366457
GC_00000840	3	3	1	0	0.781730346947738	0.952281647515015	0.858618585201334
GC_00000841	3	3	1	0	0.723646723646724	0.625039682539683	0.670738455350776
GC_00000842	3	3	1	0	0.751028806584362	0.990853873363493	0.854431599301457
GC_00000843	3	3	1	0	0.805580558055806	0.995524543759477	0.89053683398234
GC_00000844	3	3	1	0	0.821245421245421	0.991308580169658	0.898298899641113
GC_00000845	3	3	1	0	0.659367396593674	0.930850063602678	0.771934906287557
GC_00000846	3	3	1	0	0.815561153092639	0.995000062971502	0.896388800869508
GC_00000847	3	3	1	0	0.714754098360656	0.968598704398229	0.822536894821826
GC_00000848	3	3	1	0	0.64919941775837	0.877374169040834	0.746234317982423
GC_00000849	3	3	1	0	0.725988700564972	0.607826635808962	0.661673707695344
GC_00000850	3	3	1	0	0.706214689265537	0.96375547208681	0.815126266323921
GC_00000851	3	3	1	0	0.818363273453094	1.0	0.900109769484083
GC_00000852	3	3	1	0	0.702048417132216	0.994444444444444	0.823048730661105
GC_00000853	3	3	1	0	0.885017421602787	1.0	0.939001848428835
GC_00000854	3	3	1	0	0.847736625514403	1.0	0.917594654788419
GC_00000855	3	3	1	0	0.854537743850721	1.0	0.921564143608507
GC_00000856	3	3	1	0	0.738095238095238	0.637957211870256	0.684382605040612
GC_00000857	3	3	1	0	0.735257731958763	0.99185621762308	0.844495469653648
GC_00000858	3	3	1	0	0.84782310122236	1.0	0.917645309944998
GC_00000859	3	3	1	0	0.775477707006369	0.704578830327335	0.738330140727968
GC_00000860	3	3	1	0	0.716453295400664	0.654951565639119	0.684323383795209
GC_00000861	3	3	1	0	0.727338782924614	0.986644257995035	0.837376586182114
GC_00000862	3	3	1	0	0.933117583603021	0.996139025085091	0.963598969503737
GC_00000863	3	3	1	0	0.865740740740741	1.0	0.928039702233251
GC_00000864	3	3	1	0	0.816730523627075	1.0	0.899121265377856
GC_00000865	3	3	1	0	0.857677902621723	0.967985269660253	0.909499176469886
GC_00000866	3	3	1	0	0.733120340788072	0.986194649710724	0.841031878015032
GC_00000867	3	3	1	0	0.80652418447694	0.997755331088663	0.892005698420339
GC_00000868	3	3	1	0	0.723456790123457	1.0	0.839541547277937
GC_00000869	3	3	1	0	0.738812785388128	0.977501403463318	0.841559825473245
GC_00000870	3	3	1	0	0.805570433851098	0.998929909042269	0.891890548409356
GC_00000871	3	3	1	0	0.901055645016998	1.0	0.947952941176471
GC_00000872	3	3	1	0	0.647798742138365	0.625528007346189	0.636468614980737
GC_00000873	3	3	1	0	0.656793606017866	0.953903835270557	0.777946153885312
GC_00000874	3	3	1	0	0.889847924373202	0.997539975399754	0.940621561360595
GC_00000875	3	3	1	0	0.839044652128764	0.948482932996206	0.890413707948719
GC_00000876	3	3	1	0	0.836148880648263	1.0	0.910763707083551
GC_00000877	3	3	1	0	0.834586466165414	1.0	0.90983606557377
GC_00000878	3	3	1	0	0.789779326364692	0.834610472541507	0.811576257403981
GC_00000879	3	3	1	0	0.772128060263653	1.0	0.871413390010627
GC_00000880	3	3	1	0	0.863945578231292	1.0	0.927007299270073
GC_00000881	3	3	1	0	0.832020997375328	0.832879207525514	0.832449881258587
GC_00000882	3	3	1	0	0.789722785665991	0.995959595959597	0.880931563894327
GC_00000883	3	3	1	0	0.834817012858556	0.961101614434949	0.893519301623674
GC_00000884	3	3	1	0	0.81079478054567	1.0	0.895512610547003
GC_00000885	3	3	1	0	0.696296296296296	1.0	0.820960698689956
GC_00000886	3	3	1	0	0.803587051618548	0.946245491613185	0.869101020727882
GC_00000887	3	3	1	0	0.666666666666667	0.985222037958356	0.795228746504848
GC_00000888	3	3	1	0	0.791433891992551	1.0	0.883575883575884
GC_00000889	3	3	1	0	0.857241857241857	0.995859213250518	0.921366044315608
GC_00000890	3	3	1	0	0.8849487785658	1.0	0.938963210702341
GC_00000891	3	3	1	0	0.764635603345281	1.0	0.866621530128639
GC_00000892	3	3	1	0	0.811111111111111	1.0	0.895705521472393
GC_00000893	3	3	1	0	0.873611111111111	0.97590902289391	0.921930991891968
GC_00000894	3	3	1	0	0.794066317626527	1.0	0.885214007782101
GC_00000895	3	3	1	0	0.818276220145379	1.0	0.90005711022273
GC_00000896	3	3	1	0	0.733830845771144	1.0	0.84648493543759
GC_00000897	3	3	1	0	0.769423558897243	0.99402092675635	0.867419559056589
GC_00000898	3	3	1	0	0.912037037037037	1.0	0.953995157384988
GC_00000899	3	3	1	0	0.832154644035832	0.990207897504992	0.90432730226449
GC_00000900	3	3	1	0	0.809386973180077	0.983231157591055	0.887879551052662
GC_00000901	3	3	1	0	0.717304625199362	0.981315878811962	0.828793031746783
GC_00000902	3	3	1	0	0.663492063492063	0.875514403292181	0.754898527841974
GC_00000903	3	3	1	0	0.903939796370075	1.0	0.949546617065799
GC_00000904	3	3	1	0	0.774024024024024	1.0	0.872619551417689
GC_00000905	2	2	1	0	0.592198581560284	0.989501531606794	0.740951332798411
GC_00000906	2	2	1	0	0.957805907172996	1.0	0.978448275862069
GC_00000907	2	2	1	0	0.866666666666667	1.0	0.928571428571429
GC_00000908	2	2	1	0	0.633633633633634	0.971050074165005	0.766867618762651
GC_00000909	2	2	1	0	0.63098878695209	0.600788721661261	0.615518539743902
GC_00000910	2	2	1	0	0.625246548323471	0.63471786833856	0.629946609745198
GC_00000911	2	2	1	0	0.95578231292517	1.0	0.977391304347826
GC_00000912	2	2	1	0	0.845070422535211	1.0	0.916030534351145
GC_00000913	2	2	1	0	0.629908103592314	0.98288633461047	0.7677705880127
GC_00000914	2	2	1	0	0.625468164794007	0.974653084142133	0.761960353010134
GC_00000915	2	2	1	0	0.617117117117117	0.99109144778988	0.760622111342742
GC_00000916	2	2	1	0	0.746666666666667	0.511147308266299	0.606857078144925
GC_00000917	2	2	1	0	0.911111111111111	0.992647058823528	0.950133035790919
GC_00000918	2	2	1	0	0.682539682539683	0.629061576914339	0.654710394504735
GC_00000919	2	2	1	0	0.846715328467153	0.971935157041539	0.90501435245598
GC_00000920	2	2	1	0	0.703703703703704	0.994475138121548	0.824195686227257
GC_00000921	2	2	1	0	0.629276054097056	0.974554128042501	0.764748765833139
GC_00000922	2	2	1	0	0.686507936507937	0.982559339525284	0.808277526448464
GC_00000923	2	2	1	0	0.596651445966514	0.965303496939689	0.737472908372088
GC_00000924	2	2	1	0	0.663985701519214	0.964346440668893	0.78646392996291
GC_00000925	2	2	1	0	0.763513513513513	1.0	0.865900383141762
GC_00000926	2	2	1	0	0.742647058823529	0.933632498819085	0.827259899589948
GC_00000927	2	2	1	0	0.641414141414141	0.530201909267549	0.580529777158844
GC_00000928	2	2	1	0	0.60233918128655	0.519443970663484	0.557828766584317
GC_00000929	2	2	1	0	0.687074829931973	0.949560117302054	0.797268636122068
GC_00000930	2	2	1	0	0.619047619047619	0.955436720142603	0.751307348105019
GC_00000931	2	2	1	0	0.611111111111111	0.593455907981874	0.602154124384607
GC_00000932	2	2	1	0	0.629422718808194	0.978202125743109	0.765978012365227
GC_00000933	2	2	1	0	0.763120567375887	0.967554331190694	0.853263210550729
GC_00000934	2	2	1	0	0.92910447761194	1.0	0.963249516441006
GC_00000935	2	2	1	0	0.841121495327103	1.0	0.913705583756345
GC_00000936	2	2	1	0	0.735042735042735	0.545846394984327	0.62647174946987
GC_00000937	2	2	1	0	0.789029535864979	1.0	0.882075471698113
GC_00000938	2	2	1	0	0.761290322580645	0.993589743589745	0.862064902316593
GC_00000939	2	2	1	0	0.609075043630017	0.979645783769494	0.751142413696478
GC_00000940	2	2	1	0	0.75158867706528	0.99654875665597	0.85690603861932
GC_00000941	2	2	1	0	0.970464135021097	1.0	0.985010706638116
GC_00000942	2	2	1	0	0.717948717948718	0.975000000000001	0.826959485043544
GC_00000943	2	2	1	0	0.6331569664903	1.0	0.775377969762419
GC_00000944	2	2	1	0	0.557823129251701	0.895959595959596	0.687567649324806
GC_00000945	2	2	1	0	0.836139169472503	1.0	0.910757946210269
GC_00000946	2	2	1	0	0.678435444790585	0.989760572494375	0.805047664997155
GC_00000947	2	2	1	0	0.612244897959184	0.993243243243244	0.757536717340892
GC_00000948	2	2	1	0	0.991452991452991	0.790588235294117	0.879700266329617
GC_00000949	2	2	1	0	0.843137254901961	0.524635036496352	0.646802610754321
GC_00000950	2	2	1	0	0.829201101928375	0.964589641434263	0.891786064283741
GC_00000951	2	2	1	0	0.66304347826087	0.989247311827956	0.79394496710759
GC_00000952	2	2	1	0	0.669291338582677	0.960111187441162	0.788748135058798
GC_00000953	2	2	1	0	0.692857142857143	0.819540229885057	0.750893002551436
GC_00000954	2	2	1	0	0.90249433106576	1.0	0.948748510131108
GC_00000955	2	2	1	0	0.762962962962963	1.0	0.865546218487395
GC_00000956	2	2	1	0	0.861111111111111	1.0	0.925373134328358
GC_00000957	2	2	1	0	0.621495327102804	0.964391993803756	0.7558735223405
GC_00000958	2	2	1	0	0.565040650406504	0.530928720402403	0.547453820309316
GC_00000959	2	2	1	0	0.670542635658915	0.560011659408112	0.610313085094362
GC_00000960	2	2	1	0	0.766666666666667	0.743939393939395	0.755132062855233
GC_00000961	1	1	1	0	1.0	1.0	1.0
GC_00000962	1	1	1	0	1.0	1.0	1.0
GC_00000963	1	1	1	0	1.0	1.0	1.0
GC_00000964	1	1	1	0	1.0	1.0	1.0
GC_00000965	1	1	1	0	1.0	1.0	1.0
GC_00000966	1	1	1	0	1.0	1.0	1.0
GC_00000967	1	1	1	0	1.0	1.0	1.0
GC_00000968	1	1	1	0	1.0	1.0	1.0
GC_00000969	1	1	1	0	1.0	1.0	1.0
GC_00000970	1	1	1	0	1.0	1.0	1.0
GC_00000971	1	1	1	0	1.0	1.0	1.0
GC_00000972	1	1	1	0	1.0	1.0	1.0
GC_00000973	1	1	1	0	1.0	1.0	1.0
GC_00000974	1	1	1	0	1.0	1.0	1.0
GC_00000975	1	1	1	0	1.0	1.0	1.0
GC_00000976	1	1	1	0	1.0	1.0	1.0
GC_00000977	1	1	1	0	1.0	1.0	1.0
GC_00000978	1	1	1	0	1.0	1.0	1.0
GC_00000979	1	1	1	0	1.0	1.0	1.0
GC_00000980	1	1	1	0	1.0	1.0	1.0
GC_00000981	1	1	1	0	1.0	1.0	1.0
GC_00000982	1	1	1	0	1.0	1.0	1.0
GC_00000983	1	1	1	0	1.0	1.0	1.0
GC_00000984	1	1	1	0	1.0	1.0	1.0
GC_00000985	1	1	1	0	1.0	1.0	1.0
GC_00000986	1	1	1	0	1.0	1.0	1.0
GC_00000987	1	1	1	0	1.0	1.0	1.0
GC_00000988	1	1	1	0	1.0	1.0	1.0
GC_00000989	1	1	1	0	1.0	1.0	1.0
GC_00000990	1	1	1	0	1.0	1.0	1.0
GC_00000991	1	1	1	0	1.0	1.0	1.0
GC_00000992	1	1	1	0	1.0	1.0	1.0
GC_00000993	1	1	1	0	1.0	1.0	1.0
GC_00000994	1	1	1	0	1.0	1.0	1.0
GC_00000995	1	1	1	0	1.0	1.0	1.0
GC_00000996	1	1	1	0	1.0	1.0	1.0
GC_00000997	1	1	1	0	1.0	1.0	1.0
GC_00000998	1	1	1	0	1.0	1.0	1.0
GC_00000999	1	1	1	0	1.0	1.0	1.0
GC_00001000	1	1	1	0	1.0	1.0	1.0
GC_00001001	1	1	1	0	1.0	1.0	1.0
GC_00001002	1	1	1	0	1.0	1.0	1.0
GC_00001003	1	1	1	0	1.0	1.0	1.0
GC_00001004	1	1	1	0	1.0	1.0	1.0
GC_00001005	1	1	1	0	1.0	1.0	1.0
GC_00001006	1	1	1	0	1.0	1.0	1.0
GC_00001007	1	1	1	0	1.0	1.0	1.0
GC_00001008	1	1	1	0	1.0	1.0	1.0
GC_00001009	1	1	1	0	1.0	1.0	1.0
GC_00001010	1	1	1	0	1.0	1.0	1.0
GC_00001011	1	1	1	0	1.0	1.0	1.0
GC_00001012	1	1	1	0	1.0	1.0	1.0
GC_00001013	1	1	1	0	1.0	1.0	1.0
GC_00001014	1	1	1	0	1.0	1.0	1.0
GC_00001015	1	1	1	0	1.0	1.0	1.0
GC_00001016	1	1	1	0	1.0	1.0	1.0
GC_00001017	1	1	1	0	1.0	1.0	1.0
GC_00001018	1	1	1	0	1.0	1.0	1.0
GC_00001019	1	1	1	0	1.0	1.0	1.0
GC_00001020	1	1	1	0	1.0	1.0	1.0
GC_00001021	1	1	1	0	1.0	1.0	1.0
GC_00001022	1	1	1	0	1.0	1.0	1.0
GC_00001023	1	1	1	0	1.0	1.0	1.0
GC_00001024	1	1	1	0	1.0	1.0	1.0
GC_00001025	1	1	1	0	1.0	1.0	1.0
GC_00001026	1	1	1	0	1.0	1.0	1.0
GC_00001027	1	1	1	0	1.0	1.0	1.0
GC_00001028	1	1	1	0	1.0	1.0	1.0
GC_00001029	1	1	1	0	1.0	1.0	1.0
GC_00001030	1	1	1	0	1.0	1.0	1.0
GC_00001031	1	1	1	0	1.0	1.0	1.0
GC_00001032	1	1	1	0	1.0	1.0	1.0
GC_00001033	1	1	1	0	1.0	1.0	1.0
GC_00001034	1	1	1	0	1.0	1.0	1.0
GC_00001035	1	1	1	0	1.0	1.0	1.0
GC_00001036	1	1	1	0	1.0	1.0	1.0
GC_00001037	1	1	1	0	1.0	1.0	1.0
GC_00001038	1	1	1	0	1.0	1.0	1.0
GC_00001039	1	1	1	0	1.0	1.0	1.0
GC_00001040	1	1	1	0	1.0	1.0	1.0
GC_00001041	1	1	1	0	1.0	1.0	1.0
GC_00001042	1	1	1	0	1.0	1.0	1.0
GC_00001043	1	1	1	0	1.0	1.0	1.0
GC_00001044	1	1	1	0	1.0	1.0	1.0
GC_00001045	1	1	1	0	1.0	1.0	1.0
GC_00001046	1	1	1	0	1.0	1.0	1.0
GC_00001047	1	1	1	0	1.0	1.0	1.0
GC_00001048	1	1	1	0	1.0	1.0	1.0
GC_00001049	1	1	1	0	1.0	1.0	1.0
GC_00001050	1	1	1	0	1.0	1.0	1.0
GC_00001051	1	1	1	0	1.0	1.0	1.0
GC_00001052	1	1	1	0	1.0	1.0	1.0
GC_00001053	1	1	1	0	1.0	1.0	1.0
GC_00001054	1	1	1	0	1.0	1.0	1.0
GC_00001055	1	1	1	0	1.0	1.0	1.0
GC_00001056	1	1	1	0	1.0	1.0	1.0
GC_00001057	1	1	1	0	1.0	1.0	1.0
GC_00001058	1	1	1	0	1.0	1.0	1.0
GC_00001059	1	1	1	0	1.0	1.0	1.0
GC_00001060	1	1	1	0	1.0	1.0	1.0
GC_00001061	1	1	1	0	1.0	1.0	1.0
GC_00001062	1	1	1	0	1.0	1.0	1.0
GC_00001063	1	1	1	0	1.0	1.0	1.0
GC_00001064	1	1	1	0	1.0	1.0	1.0
GC_00001065	1	1	1	0	1.0	1.0	1.0
GC_00001066	1	1	1	0	1.0	1.0	1.0
GC_00001067	1	1	1	0	1.0	1.0	1.0
GC_00001068	1	1	1	0	1.0	1.0	1.0
GC_00001069	1	1	1	0	1.0	1.0	1.0
GC_00001070	1	1	1	0	1.0	1.0	1.0
GC_00001071	1	1	1	0	1.0	1.0	1.0
GC_00001072	1	1	1	0	1.0	1.0	1.0
GC_00001073	1	1	1	0	1.0	1.0	1.0
GC_00001074	1	1	1	0	1.0	1.0	1.0
GC_00001075	1	1	1	0	1.0	1.0	1.0
GC_00001076	1	1	1	0	1.0	1.0	1.0
GC_00001077	1	1	1	0	1.0	1.0	1.0
GC_00001078	1	1	1	0	1.0	1.0	1.0
GC_00001079	1	1	1	0	1.0	1.0	1.0
GC_00001080	1	1	1	0	1.0	1.0	1.0
GC_00001081	1	1	1	0	1.0	1.0	1.0
GC_00001082	1	1	1	0	1.0	1.0	1.0
GC_00001083	1	1	1	0	1.0	1.0	1.0
GC_00001084	1	1	1	0	1.0	1.0	1.0
GC_00001085	1	1	1	0	1.0	1.0	1.0
GC_00001086	1	1	1	0	1.0	1.0	1.0
GC_00001087	1	1	1	0	1.0	1.0	1.0
GC_00001088	1	1	1	0	1.0	1.0	1.0
GC_00001089	1	1	1	0	1.0	1.0	1.0
GC_00001090	1	1	1	0	1.0	1.0	1.0
GC_00001091	1	1	1	0	1.0	1.0	1.0
GC_00001092	1	1	1	0	1.0	1.0	1.0
GC_00001093	1	1	1	0	1.0	1.0	1.0
GC_00001094	1	1	1	0	1.0	1.0	1.0
GC_00001095	1	1	1	0	1.0	1.0	1.0
GC_00001096	1	1	1	0	1.0	1.0	1.0
GC_00001097	1	1	1	0	1.0	1.0	1.0
GC_00001098	1	1	1	0	1.0	1.0	1.0
GC_00001099	1	1	1	0	1.0	1.0	1.0
GC_00001100	1	1	1	0	1.0	1.0	1.0
GC_00001101	1	1	1	0	1.0	1.0	1.0
GC_00001102	1	1	1	0	1.0	1.0	1.0
GC_00001103	1	1	1	0	1.0	1.0	1.0
GC_00001104	1	1	1	0	1.0	1.0	1.0
GC_00001105	1	1	1	0	1.0	1.0	1.0
GC_00001106	1	1	1	0	1.0	1.0	1.0
GC_00001107	1	1	1	0	1.0	1.0	1.0
GC_00001108	1	1	1	0	1.0	1.0	1.0
GC_00001109	1	1	1	0	1.0	1.0	1.0
GC_00001110	1	1	1	0	1.0	1.0	1.0
GC_00001111	1	1	1	0	1.0	1.0	1.0
GC_00001112	1	1	1	0	1.0	1.0	1.0
GC_00001113	1	1	1	0	1.0	1.0	1.0
GC_00001114	1	1	1	0	1.0	1.0	1.0
GC_00001115	1	1	1	0	1.0	1.0	1.0
GC_00001116	1	1	1	0	1.0	1.0	1.0
GC_00001117	1	1	1	0	1.0	1.0	1.0
GC_00001118	1	1	1	0	1.0	1.0	1.0
GC_00001119	1	1	1	0	1.0	1.0	1.0
GC_00001120	1	1	1	0	1.0	1.0	1.0
GC_00001121	1	1	1	0	1.0	1.0	1.0
GC_00001122	1	1	1	0	1.0	1.0	1.0
